City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,ciechocinek,52.8791,18.7951,19.27,93,100,4.03,PL,1691261439
277,priozersk,61.0393,30.1291,19.97,84,100,0.89,RU,1691261155
278,novorozhdestvenskaya,45.8619,39.9542,30.18,30,0,5.83,RU,1691261440
279,taroudant,30.4703,-8.877,26.77,50,0,5.69,MA,1691261440
280,langres,47.8333,5.3333,14.55,78,60,6.51,FR,1691261440
281,khandyga,62.6667,135.6,13.98,71,100,0.59,RU,1691261307
282,west island,-12.1568,96.8225,24.99,88,75,7.72,CC,1691261026
283,coronel suarez,-37.4547,-61.9334,15.25,32,100,6.05,AR,1691261440
284,as sulayyil,20.4607,45.5779,38.14,10,100,2.07,SA,1691261098
285,puerto santa,-8.9906,-78.6456,21.91,71,100,5.27,PE,1691261168
286,busayra,30.7376,35.6078,22.96,43,0,2.34,JO,1691261440
287,itaituba,-4.2761,-55.9836,36.09,46,40,2.57,BR,1691261289
288,januaria,-15.4833,-44.3667,32.59,15,9,2.12,BR,1691261440
289,saint-philippe,-21.3585,55.7679,21.77,81,87,7.75,RE,1691261086
290,port de pollenca,39.9075,3.0814,29.02,47,0,3.23,ES,1691261440
291,nar'yan-mar,67.6713,53.087,19.82,81,19,2.92,RU,1691261028
292,ji'an,27.1172,114.9793,28.66,74,34,1.54,CN,1691261440
293,weno,7.4515,151.8468,26.97,94,100,3.09,FM,1691261025
294,susner,23.95,76.0833,25.09,84,100,5.04,IN,1691261441
295,hola,51.5377,23.1902,22.1,76,6,3.3,PL,1691261107
296,tres arroyos,-38.3739,-60.2798,14.65,36,100,5.64,AR,1691261296
297,rongelap,11.1635,166.8941,28.38,74,62,7.0,MH,1691261122
298,mlimba,-8.8,35.8167,22.51,69,90,0.67,TZ,1691261441
299,sinop,41.7711,34.8709,22.11,64,0,3.08,TR,1691261441
300,dien bien phu,21.3833,103.0167,22.51,100,100,0.99,VN,1691261321
301,tongliao,43.6125,122.2653,16.35,85,100,5.25,CN,1691261229
302,kingsport,36.5484,-82.5618,31.72,54,20,4.12,US,1691261236
303,coruripe,-10.1256,-36.1756,24.85,80,50,3.76,BR,1691261441
304,oudtshoorn,-33.5907,22.2014,11.2,33,99,3.32,ZA,1691261441
305,sakaiminato,35.55,133.2333,27.99,78,20,3.6,JP,1691261441
306,tyukhtet,56.5389,89.3011,11.01,70,56,1.56,RU,1691261119
307,ebon,4.582,168.6964,28.6,77,18,6.31,MH,1691261442
308,salihli,38.4826,28.1477,28.81,44,0,2.19,TR,1691261442
309,saynshand,44.8824,110.1163,21.95,60,1,2.63,MN,1691261070
310,tucupita,9.0622,-62.051,32.53,52,100,2.18,VE,1691261442
311,dolinsk,47.35,142.8,13.16,93,94,1.69,RU,1691261442
312,murray bridge,-35.1167,139.2667,8.96,87,62,0.13,AU,1691261442
313,brookings,44.3114,-96.7984,22.43,94,100,6.17,US,1691261399
314,nandgaon,20.3167,74.65,23.89,82,100,6.46,IN,1691261442
315,kavalerovo,44.2661,135.0572,14.28,99,100,0.97,RU,1691261442
316,abocho,7.5677,6.9863,22.04,95,61,2.04,NG,1691261442
317,dzuunmod,48.2199,97.3744,10.14,79,98,1.66,MN,1691261442
318,anadyr,64.75,177.4833,11.28,87,75,9.0,RU,1691261043
319,seven pagodas,12.6264,80.1722,30.03,74,100,5.06,IN,1691261442
320,forster,-32.1667,152.5167,9.1,100,12,3.7,AU,1691261443
321,horta,38.5333,-28.6333,23.8,79,75,3.6,PT,1691261162
322,zhangzhou,24.5133,117.6556,31.96,79,99,1.69,CN,1691261443
323,redwood falls,44.5394,-95.1169,29.01,54,0,5.14,US,1691261443
324,kone,-21.0595,164.8658,16.35,88,19,2.5,NC,1691261097
325,luena,-11.7833,19.9167,15.29,36,0,2.32,AO,1691261443
326,apiai,-24.5094,-48.8425,23.79,38,0,1.88,BR,1691261443
327,patan,27.6667,85.3333,22.21,100,75,2.06,NP,1691261443
328,labytnangi,66.6572,66.4183,18.42,59,0,2.73,RU,1691261443
329,miles city,46.4083,-105.8406,23.54,56,40,2.57,US,1691261355
330,navarre,30.4016,-86.8636,38.48,71,100,5.66,US,1691261147
331,isangel,-19.55,169.2667,21.06,94,20,0.0,VU,1691261382
332,chulym,55.0997,80.9572,17.46,56,72,3.85,RU,1691261443
333,dryden,49.7833,-92.7503,26.16,57,75,3.09,CA,1691261293
334,yinzhu,35.8786,119.9753,25.4,94,90,2.79,CN,1691261444
335,crane,31.3974,-102.3501,38.04,20,0,7.01,US,1691261027
336,hilo,19.7297,-155.09,27.93,74,75,2.06,US,1691261322
337,port saint john's,-31.6229,29.5448,19.29,54,0,4.02,ZA,1691261200
338,twon-brass,4.3151,6.2418,25.72,83,56,6.96,NG,1691261444
339,graham,47.0529,-122.2943,19.87,97,75,0.0,US,1691261444
340,jayapura,-2.5333,140.7,24.66,90,100,2.05,ID,1691261084
341,lihue,21.9789,-159.3672,26.58,80,75,3.09,US,1691261093
342,taro,-8.3862,115.28,22.0,97,83,0.69,ID,1691261047
343,kittila,67.6647,24.8936,15.08,82,0,1.03,FI,1691261444
344,corner brook,48.9667,-57.9484,25.09,40,15,5.13,CA,1691261444
345,puerto deseado,-47.7503,-65.8938,10.65,44,0,6.33,AR,1691261039
346,swift current,50.2834,-107.8014,24.45,35,40,6.69,CA,1691261444
347,vernon,50.2581,-119.2691,29.05,28,100,1.03,CA,1691261041
348,agat village,13.3886,144.6585,27.06,91,0,0.0,GU,1691261077
349,ulimang,7.6242,134.6421,26.23,80,100,3.17,PW,1691261444
350,le teil,44.5468,4.6817,24.92,49,19,4.78,FR,1691261445
351,shimoda,34.6667,138.95,25.06,87,10,0.94,JP,1691261445
352,xam nua,20.4197,104.0439,20.02,95,100,1.6,LA,1691261445
353,lovosice,50.515,14.051,16.68,99,100,5.36,CZ,1691261445
354,hithadhoo,-0.6,73.0833,27.29,77,100,2.93,MV,1691260899
355,razole,16.4833,81.8333,27.52,80,8,1.9,IN,1691261446
356,lenger,42.183,69.8839,24.69,28,0,2.29,KZ,1691261446
357,oxelosund,58.6706,17.1015,17.21,72,0,4.63,SE,1691261446
358,tobruk,32.0836,23.9764,27.44,72,0,2.74,LY,1691261321
359,katsuura,35.1333,140.3,26.15,88,2,4.21,JP,1691261447
360,roma,43.2128,-75.4557,25.46,67,20,2.06,US,1691261105
361,ocean shores,46.9737,-124.1563,18.34,90,100,2.06,US,1691261442
362,shohimardon,39.9839,71.8028,23.43,43,6,0.74,UZ,1691261447
363,wytheville,36.9484,-81.0848,29.53,51,20,0.89,US,1691261447
364,anloga,5.7947,0.8973,25.12,88,100,5.41,GH,1691261447
365,chandler,33.3062,-111.8412,43.7,14,0,2.57,US,1691261376
366,antofagasta,-23.65,-70.4,19.6,71,7,3.88,CL,1691261351
367,viedma,-40.8135,-62.9967,15.31,19,93,6.96,AR,1691261447
368,yagoua,10.3411,15.2329,23.61,92,100,2.42,CM,1691261447
369,khovd,48.0056,91.6419,19.5,41,83,1.71,MN,1691261447
370,sierra grande,-41.606,-65.3557,15.42,28,74,8.96,AR,1691261447
371,queenstown,-31.8976,26.8753,13.93,33,0,2.72,ZA,1691261047
372,sola,-13.8833,167.55,24.95,81,73,6.92,VU,1691261447
373,novyy urgal,51.0736,132.5642,10.2,78,0,0.81,RU,1691261448
374,floro,61.5996,5.0328,15.04,63,78,5.14,NO,1691261448
375,eyl,7.9803,49.8164,25.98,73,81,12.38,SO,1691261201
376,puerto real,36.5282,-6.1901,34.03,33,0,2.57,ES,1691261448
377,papao,-17.75,-149.55,25.82,79,72,1.01,PF,1691261090
378,chernomorskoye,45.5039,32.6997,28.35,51,0,8.61,UA,1691261094
379,al bardiyah,31.7561,25.0865,27.68,70,0,2.72,LY,1691261448
380,richards bay,-28.783,32.0377,19.03,74,18,4.6,ZA,1691261448
381,namtsy,62.7161,129.6658,14.53,63,7,1.02,RU,1691261448
382,cafayate,-26.073,-65.9761,25.64,25,0,5.04,AR,1691261431
383,fort st. john,56.2499,-120.8529,19.94,60,20,2.06,CA,1691261022
384,cabo san lucas,22.8909,-109.9124,35.34,66,75,5.66,MX,1691261237
385,illizi,26.4833,8.4667,42.89,7,0,3.94,DZ,1691261081
386,al mindak,20.1588,41.2834,27.78,22,69,2.18,SA,1691261448
387,zyrya,40.3661,50.2917,28.05,75,98,8.14,AZ,1691261449
388,ironwood,46.4547,-90.171,25.45,44,0,3.6,US,1691261449
389,kas,36.2018,29.6377,29.13,57,0,4.76,TR,1691261449
390,mejit,10.2753,170.8646,27.72,76,100,6.64,MH,1691261067
391,malakal,9.5334,31.6605,21.65,96,100,1.63,SS,1691261449
392,albertina,-22.2008,-46.6158,27.37,16,0,2.58,BR,1691261449
393,fale old settlement,-9.3852,-171.2468,28.05,77,33,6.31,TK,1691261070
394,moab,38.5733,-109.5498,34.72,15,0,3.16,US,1691261449
395,serowe,-22.3833,26.7167,11.77,47,0,2.2,BW,1691261449
396,plastun,44.7561,136.2939,14.55,95,100,1.65,RU,1691261195
397,cheria,35.2731,7.7519,24.12,46,0,5.92,DZ,1691261449
398,maneromango,-7.1988,38.7848,19.85,91,37,3.29,TZ,1691261449
399,polyarnyy,69.1989,33.4478,10.94,94,100,6.15,RU,1691261045
400,kiunga,-6.1219,141.2906,21.31,95,100,0.6,PG,1691261083
401,eirunepe,-6.6603,-69.8736,36.12,31,77,1.02,BR,1691261278
402,sant lluis,39.8526,4.2594,25.22,65,20,2.57,ES,1691261450
403,laibin,23.7,109.2667,25.54,93,96,2.65,CN,1691261450
404,santa rosalia,27.3167,-112.2833,32.64,58,12,4.05,MX,1691261450
405,vila do maio,15.1333,-23.2167,30.44,79,40,4.6,CV,1691261346
406,rumphi,-11.0186,33.8575,15.35,80,0,2.13,MW,1691261381
407,barabai,-2.5833,115.3833,22.8,97,15,1.06,ID,1691261117
408,san pedro pochutla,15.7333,-96.4667,33.17,56,100,3.14,MX,1691261174
409,igarka,67.4667,86.5833,14.7,62,0,2.28,RU,1691261088
410,nizhniy odes,63.6445,54.856,16.51,96,64,0.57,RU,1691261450
411,dong ha,16.8163,107.1003,28.18,67,100,5.85,VN,1691261450
412,alofi,-19.0595,-169.9187,21.94,100,100,2.06,NU,1691261096
413,nemuro,43.3236,145.575,14.69,97,100,3.03,JP,1691261023
414,manokwari,-0.8667,134.0833,25.49,78,100,0.63,ID,1691261224
415,kenai,60.5544,-151.2583,16.05,70,100,2.06,US,1691261100
416,awjilah,29.1081,21.2869,35.29,18,0,3.87,LY,1691261175
417,vorkuta,67.5,64.0,18.24,54,0,2.11,RU,1691261450
418,cockburn town,21.4612,-71.1419,29.22,83,0,8.83,TC,1691261155
419,lucea,18.451,-78.1736,31.92,74,13,4.22,JM,1691261451
420,eilat,29.5581,34.9482,36.91,22,0,6.17,IL,1691261451
421,chahar burj,34.2448,62.1917,30.83,16,0,10.55,AF,1691261451
422,afaahiti,-17.75,-149.2833,24.93,76,18,1.24,PF,1691261026
423,egilsstadir,65.2653,-14.3948,11.95,58,40,5.66,IS,1691261094
424,hetauda,27.4284,85.0322,27.64,93,100,1.08,NP,1691261451
425,palmer,42.1584,-72.3287,29.25,47,75,3.09,US,1691261056
426,remire-montjoly,4.9167,-52.2667,32.02,66,0,5.14,GF,1691261026
427,maloye ganyushkino,46.6,49.2667,30.07,37,0,4.02,KZ,1691261451
428,usogorsk,63.4106,48.6872,16.53,94,32,2.25,RU,1691261451
429,suva,-18.1416,178.4415,20.71,94,100,2.06,FJ,1691261062
430,okha,53.5739,142.9478,10.89,88,21,1.69,RU,1691261451
431,tobol,52.6844,62.5794,20.73,75,6,3.09,KZ,1691261452
432,fort mcmurray,56.7268,-111.381,21.73,64,0,3.09,CA,1691261068
433,retiro,-34.5833,-58.3833,16.08,56,0,8.94,AR,1691261452
434,hasaki,35.7333,140.8333,26.84,90,0,4.87,JP,1691261083
435,chokwe,-24.5333,32.9833,19.52,67,62,2.67,MZ,1691261452
436,fukuecho,32.6881,128.8419,28.37,82,12,4.13,JP,1691261452
437,koh kong,11.6175,102.9806,26.51,86,99,2.25,KH,1691261452
438,nadi,-17.8,177.4167,21.0,94,75,5.14,FJ,1691261452
439,bubaque,11.2833,-15.8333,27.99,78,100,3.07,GW,1691261129
440,fortuna,40.5982,-124.1573,21.63,79,0,4.63,US,1691261452
441,chimoio,-19.1164,33.4833,17.92,88,75,1.68,MZ,1691261452
442,mukalla,14.5425,49.1242,30.85,62,39,2.22,YE,1691261287
443,natal,-5.795,-35.2094,29.12,65,40,8.23,BR,1691261452
444,korla,41.7597,86.1469,30.25,19,54,3.84,CN,1691261185
445,uzgen,40.7699,73.3007,26.16,28,35,2.48,KG,1691261453
446,siegsdorf,47.9333,12.3,15.31,93,100,2.21,DE,1691261453
447,nakamura,32.9833,132.9333,25.53,94,47,2.62,JP,1691261196
448,masterton,-40.9597,175.6575,3.27,96,21,1.14,NZ,1691261453
449,binkolo,8.9533,-11.9779,24.19,96,40,1.72,SL,1691261453
450,tangalle,6.024,80.7911,27.09,83,100,5.4,LK,1691261353
451,paragominas,-2.9667,-47.4833,36.55,27,63,2.24,BR,1691261453
452,lulea,65.5842,22.1547,19.04,55,51,2.57,SE,1691261453
453,bodaybo,57.8506,114.1933,18.84,75,100,0.89,RU,1691261453
454,churapcha,62.0025,132.4325,14.21,67,100,1.37,RU,1691261202
455,palu,-0.8917,119.8707,23.97,96,12,1.57,ID,1691261288
456,kantang,7.4054,99.5156,25.03,89,85,0.9,TH,1691261453
457,sarkand,45.41,79.9186,24.53,26,0,4.47,KZ,1691261453
458,sabang,5.8933,95.3214,27.98,79,38,3.75,ID,1691261158
459,fort william,56.8165,-5.1121,12.95,91,100,0.43,GB,1691261454
460,bechar,31.6167,-2.2167,39.18,11,0,3.09,DZ,1691261454
461,south hedland,-20.4089,118.5983,20.96,40,100,3.6,AU,1691261454
462,ylitornio,66.3089,23.6773,14.33,90,61,1.14,FI,1691261172
463,mananjary,-21.2167,48.3333,19.25,83,97,2.29,MG,1691261454
464,majalgaon,19.15,76.2333,24.91,77,39,6.38,IN,1691261454
465,ixtapa,20.7,-105.2,29.01,83,100,2.06,MX,1691261052
466,ancud,-41.8697,-73.8203,9.28,68,34,1.16,CL,1691261088
467,caleta de carquin,-11.0925,-77.6267,21.08,68,71,4.46,PE,1691261454
468,berber,18.0216,33.983,29.01,54,100,2.16,SD,1691261454
469,brewton,31.1052,-87.0722,36.34,60,70,1.98,US,1691261454
470,quillacollo,-17.4,-66.2833,24.04,12,20,2.06,BO,1691261235
471,najran,17.4924,44.1277,32.36,19,93,0.08,SA,1691261455
472,dembi dolo,8.5333,34.8,14.26,93,100,1.45,ET,1691261455
473,kashmar,35.2383,58.4656,29.4,30,0,5.93,IR,1691261455
474,newborough,52.6389,-0.2233,14.0,91,100,5.14,GB,1691261455
475,saint-junien,45.8833,0.9,17.32,83,22,3.67,FR,1691261455
476,edd,13.9297,41.6925,33.66,61,100,1.87,ER,1691261455
477,ta'if,21.2703,40.4158,27.56,22,98,5.56,SA,1691261455
478,mathba,22.2855,89.9629,27.83,83,100,5.11,BD,1691261455
479,lorengau,-2.0226,147.2712,25.97,85,100,4.56,PG,1691261257
480,kabompo,-13.5927,24.2008,16.09,38,0,2.73,ZM,1691261455
481,pajapan,18.25,-94.7,29.31,71,54,2.6,MX,1691261455
482,safranbolu,41.2508,32.6942,24.4,54,0,0.79,TR,1691261455
483,kiffa,16.6166,-11.4045,39.05,25,60,4.17,MR,1691261456
484,brandon,27.9378,-82.2859,35.49,76,75,1.79,US,1691261292
485,tofol,5.3248,163.0078,28.1,70,40,1.25,FM,1691261068
486,las heras,-46.5419,-68.9359,9.41,43,0,7.96,AR,1691261182
487,ati,13.2154,18.3353,26.63,64,58,1.72,TD,1691261456
488,fonte boa,-2.4959,-66.2662,35.02,40,53,1.01,BR,1691261456
489,pascagoula,30.3658,-88.5561,37.03,57,20,2.06,US,1691261438
490,kismayo,-0.3582,42.5454,24.72,83,22,7.37,SO,1691261456
491,kadnikov,59.5022,40.338,16.93,86,31,2.17,RU,1691261456
492,mohr,54.3528,9.7167,18.97,65,100,3.6,DE,1691261456
493,yarmouth,41.7057,-70.2286,28.08,77,20,3.13,US,1691261456
494,kavaratti,10.5669,72.642,28.22,77,100,8.59,IN,1691261090
495,howard springs,-12.497,131.047,23.95,45,5,2.83,AU,1691261114
496,verdal,63.7933,11.4817,15.02,75,100,1.25,NO,1691261372
497,tarakan,3.3,117.6333,27.86,76,7,2.26,ID,1691261372
498,san sebastian de la gomera,28.0916,-17.1133,27.43,64,0,5.14,ES,1691261457
499,genhe,50.7833,121.5167,10.68,72,100,0.87,CN,1691261457
500,paracuru,-3.41,-39.0306,27.84,61,27,7.04,BR,1691261457
501,muroto-misakicho,33.2833,134.15,27.26,86,11,5.08,JP,1691261457
502,valparaiso,-33.0393,-71.6273,15.56,91,100,5.66,CL,1691261321
503,boguchany,58.3814,97.4531,10.98,80,100,0.56,RU,1691261457
504,liebenburg,52.0218,10.4317,20.66,68,74,3.36,DE,1691261457
505,praya,14.9215,-23.5087,30.3,58,0,6.69,CV,1691261457
506,lerwick,60.1545,-1.1494,13.0,72,100,1.05,GB,1691261346
507,chicoana,-25.1009,-65.5331,24.03,34,0,3.82,AR,1691261457
508,jurilovca,44.7667,28.8667,25.05,82,0,2.54,RO,1691261457
509,mezhdurechenskiy,59.6,65.9333,18.49,96,70,2.12,RU,1691261457
510,monster,52.0258,4.175,16.09,85,100,4.63,NL,1691261457
511,vilyuchinsk,52.9306,158.4028,13.15,87,0,3.61,RU,1691261016
512,ca mau,9.1769,105.15,25.69,89,99,1.96,VN,1691261458
513,laguna,38.421,-121.4238,34.49,47,0,0.45,US,1691261050
514,enewetak,11.3474,162.3373,28.43,75,100,6.14,MH,1691261031
515,mana,5.6592,-53.7767,28.58,73,36,4.61,GF,1691261024
516,troitsko-pechorsk,62.7084,56.1964,16.11,96,20,1.48,RU,1691261458
517,vila franca do campo,37.7167,-25.4333,23.23,71,100,2.82,PT,1691261024
518,pasni,25.2631,63.471,27.67,78,91,5.02,PK,1691261458
519,chojnice,53.6955,17.557,15.19,97,100,1.76,PL,1691261458
520,kurchatov,51.6601,35.6521,26.9,65,0,2.86,RU,1691261458
521,vilyuysk,63.7553,121.6247,14.86,62,100,3.11,RU,1691261179
522,kani keli,-12.9536,45.1033,23.59,72,0,3.33,YT,1691261458
523,banff,51.1762,-115.5698,20.21,49,67,3.09,CA,1691261458
524,flagstaff,35.1981,-111.6513,31.96,19,0,5.66,US,1691261187
525,son la,21.3167,103.9,21.0,99,100,0.82,VN,1691261459
526,takoradi,4.8845,-1.7554,24.23,91,100,3.98,GH,1691261459
527,cidreira,-30.1811,-50.2056,18.67,85,64,3.69,BR,1691261192
528,changji,44.0167,87.3167,29.44,30,0,4.0,CN,1691261459
529,hunsur,12.3075,76.2878,20.29,92,58,3.14,IN,1691261459
530,feijo,-8.1642,-70.3536,35.79,31,83,1.21,BR,1691261459
531,nantucket,41.2835,-70.0995,28.08,70,20,6.69,US,1691261190
532,constitucion,-35.3333,-72.4167,12.8,80,100,5.02,CL,1691261294
533,tazacorte,28.629,-17.9293,24.53,79,20,7.72,ES,1691261139
534,zouerate,22.7187,-12.4521,36.02,12,0,5.94,MR,1691261459
535,phan rang-thap cham,11.5667,108.9833,25.66,78,100,2.26,VN,1691261065
536,alo,7.4178,6.7371,24.25,94,100,2.02,NG,1691261188
537,mao,39.8885,4.2658,25.31,65,20,2.57,ES,1691261343
538,puerto armuelles,8.2833,-82.8667,34.99,69,92,3.58,PA,1691261370
539,sitka,57.0531,-135.33,19.94,73,40,0.0,US,1691260985
540,macomer,40.262,8.7699,16.71,73,0,5.84,IT,1691261460
541,labrador city,52.9463,-66.9114,15.95,82,100,2.57,CA,1691260810
542,margate,51.3813,1.3862,17.17,89,47,1.79,GB,1691261128
543,big bend,-26.8167,31.9333,15.91,83,63,0.91,SZ,1691261460
544,kincardine,56.0667,-3.7167,14.15,93,100,1.24,GB,1691261460
545,kourou,5.1552,-52.6478,32.03,71,28,4.5,GF,1691260987
546,ambovombe,-25.1667,46.0833,18.55,66,0,6.66,MG,1691261460
547,colonia,50.9333,6.95,17.46,82,20,1.54,DE,1691260764
548,guiratinga,-16.3494,-53.7583,35.82,14,68,1.01,BR,1691261460
549,dibrugarh,27.4833,94.9,23.91,99,100,2.12,IN,1691261460
550,beledweyne,4.7358,45.2036,27.34,58,39,10.38,SO,1691261460
551,spring creek,40.7266,-115.5859,26.33,29,0,1.25,US,1691261460
552,ulladulla,-35.35,150.4667,12.9,71,97,4.46,AU,1691261460
553,hammerfest,70.6634,23.6821,11.25,82,100,7.72,NO,1691260983
554,yaren,-0.5472,166.916,28.65,74,61,3.37,NR,1691261461
555,kosh-agach,50.0,88.6667,10.89,83,61,0.95,RU,1691261201
